transaction_amount,transaction_type,old_balance,transaction_frequency,account_age_days,hour,device_change,location_change,is_fraud
159997.1043893296,CASH_OUT,440354.41609972593,4,1213,10,0,1,1
62879.695046730165,TRANSFER,147995.2476378969,3,543,1,0,0,0
77596.15030596574,CASH_OUT,43187.18976139724,2,1256,18,0,0,0
60887.422850000105,PAYMENT,43493.70284054427,3,703,9,0,0,0
44546.8724977729,TRANSFER,278009.13823047606,1,977,14,0,0,0
29883.921674176956,TRANSFER,496460.2752669686,2,1242,17,0,0,0
97728.05596769319,PAYMENT,72511.23363509582,5,1164,4,0,0,0
157137.0381164699,CASH_OUT,49810.89047482973,2,1435,11,0,0,1
34561.06909546355,PAYMENT,219151.94020104533,2,831,7,0,0,0
134071.66655800524,TRANSFER,281665.6269203977,5,1828,5,0,0,0
43773.38606634291,CASH_IN,147190.17943897023,0,295,23,0,0,0
38651.11536091182,TRANSFER,151261.04625693322,3,502,0,0,0,0
30301.04102996323,CASH_OUT,212238.25092447473,1,671,12,0,0,0
11741.058600285709,CASH_OUT,157072.807575303,2,1806,14,0,0,0
186.32979796416546,CASH_IN,457665.7917842584,2,1979,10,0,0,0
13821.034483086925,PAYMENT,20977.28564531448,2,1134,22,0,0,0
35639.25457469414,TRANSFER,117285.07993513731,2,1210,3,0,0,0
23898.56049498074,PAYMENT,404276.39811371063,2,239,7,0,0,0
29754.33277603055,TRANSFER,416979.0623324784,1,1291,6,0,0,0
197248.5425772694,CASH_IN,55777.53948210057,4,345,12,0,0,1
21560.10178548887,CASH_IN,486881.72500635835,3,46,20,0,0,0
30090.693935858948,CASH_IN,346677.42494955444,1,213,4,0,0,0
7165.55586537885,CASH_IN,136296.5279917978,3,524,0,0,0,0
2457.2923237860823,CASH_IN,228018.93240722726,0,627,15,1,0,0
74673.82999818864,CASH_OUT,148569.3097839836,1,976,10,0,0,0
42278.005648991246,PAYMENT,75011.12492720968,2,1974,21,0,0,0
71502.86840150108,PAYMENT,145589.03237445757,2,1521,17,0,0,0
8117.876472440923,CASH_IN,290045.9687448092,2,813,23,0,0,0
42411.604803788774,TRANSFER,412984.84741773433,3,182,8,0,0,0
14627.526833512273,CASH_OUT,181764.53744478858,1,1324,3,0,0,0
12942.540293406008,TRANSFER,173950.77027392088,2,1666,6,0,1,0
579.647670636662,PAYMENT,234000.3505406613,6,108,22,0,1,0
6982.689016465818,CASH_OUT,322277.79998217314,4,1494,6,0,0,0
18500.17677862956,TRANSFER,375808.13121615467,4,1836,12,0,0,0
6214.6391914741735,TRANSFER,163399.75239973693,3,1237,18,0,0,0
212931.86641698537,TRANSFER,293176.23391256947,3,623,6,0,1,1
18454.198675021442,TRANSFER,194680.4206404412,3,1602,20,0,0,0
6981.724460266821,CASH_OUT,358199.925181693,4,1693,6,0,0,0
11099.854988796686,CASH_IN,82337.46025851041,2,94,12,0,0,0
44300.59346893535,PAYMENT,128462.43252564804,5,1342,3,0,0,0
3309.3151720620044,CASH_OUT,213030.2099213749,3,160,11,0,0,0
99182.62115330779,PAYMENT,444707.3949606838,3,1358,7,0,1,0
162854.4353110219,PAYMENT,286662.8946753451,6,1971,15,0,0,0
14167.733835297044,CASH_OUT,482698.05949070584,2,723,10,0,0,0
29900.511568946138,TRANSFER,51638.842640541916,4,178,3,0,0,0
1119.15469441122,PAYMENT,230087.7068254674,3,139,20,0,0,0
51181.30213106927,TRANSFER,209539.2650226921,0,134,14,0,0,0
26715.465828381086,PAYMENT,300103.0882029842,3,1080,11,0,0,0
15739.541929859795,TRANSFER,405982.30435378914,4,417,22,0,0,0
11586.333469116997,CASH_OUT,420724.0127915301,2,144,1,0,0,0
53069.16022922881,CASH_IN,335097.30435275414,2,1280,22,0,0,0
26911.299685243855,CASH_OUT,320768.1821227768,4,158,22,0,0,0
9901.776191875862,PAYMENT,474514.77102240373,4,801,5,0,0,0
58415.658632935316,CASH_OUT,191843.7008192123,1,468,17,0,0,0
41628.77148006566,TRANSFER,416391.65709424415,4,1589,23,0,0,0
97833.61188230992,TRANSFER,460751.86354614707,4,1163,21,0,0,0
6248.459024631622,CASH_OUT,245769.62213259845,2,698,11,0,0,0
77011.12707213974,TRANSFER,364551.28930165013,1,1587,15,0,0,0
55968.83730176898,CASH_OUT,188509.92833545303,5,1204,0,1,0,0
6108.999602420943,TRANSFER,79439.50709770204,3,242,18,0,0,0
59342.79520660001,PAYMENT,293251.94073621265,5,875,3,1,0,1
29129.26676419441,CASH_OUT,98235.82542476595,3,549,9,0,0,0
145007.2752873128,CASH_IN,228799.56540193452,1,1879,9,0,0,0
7634.91553734489,CASH_OUT,436439.6566641666,2,1133,23,1,0,0
51477.645683831586,CASH_OUT,43009.09378184026,1,512,6,0,0,0
24061.726657540596,PAYMENT,15214.267832324824,3,1141,5,0,0,0
157112.72192096274,TRANSFER,303238.9236909438,3,600,21,0,0,0
20022.004879154614,TRANSFER,165530.66329744752,7,1143,11,0,0,0
163753.67405244644,CASH_OUT,208968.85346295763,1,1828,9,0,0,1
115877.75487363186,PAYMENT,202855.29432916577,3,1334,11,1,0,0
15761.793128374771,PAYMENT,43310.114504781784,2,1562,12,0,0,0
81365.27374955261,CASH_OUT,1783.2163397972777,1,131,14,0,0,0
271355.3074830266,TRANSFER,449211.62143213215,2,1738,20,1,0,1
14561.953030095297,PAYMENT,108899.28045187319,2,247,12,0,0,0
28703.99687684203,TRANSFER,213039.49593214417,4,1309,18,0,0,0
36717.28902506015,CASH_OUT,485962.89833553927,4,695,15,0,0,0
17472.9900614695,TRANSFER,413381.29099182616,3,1211,10,0,0,0
769.1273349944533,CASH_OUT,53965.42763135109,4,223,0,0,0,0
12431.353535850756,TRANSFER,254259.51580629285,4,409,17,0,0,0
16559.890449041122,PAYMENT,365039.513247508,1,264,6,0,0,0
29313.364106084166,TRANSFER,349196.3924996062,1,82,11,0,0,0
9382.937419601212,TRANSFER,380420.9262022351,3,742,17,0,1,0
103278.65047112375,CASH_IN,228727.32744401763,3,708,11,0,0,0
61023.93615144768,TRANSFER,87961.46466514104,4,649,8,0,0,0
4452.516943544079,TRANSFER,232436.22195968634,2,936,16,0,0,0
52504.31527527485,CASH_OUT,323943.624586646,4,681,3,0,0,0
53016.207685423855,PAYMENT,304296.043302584,4,1693,23,0,0,0
156430.24975021768,TRANSFER,35261.026894303715,6,1536,23,0,0,0
151.2721699029219,TRANSFER,32476.21704109588,3,207,3,0,0,0
14246.45658403203,CASH_IN,482628.91557760595,3,85,19,0,0,0
131409.86129270887,CASH_IN,75902.72751988552,3,453,19,0,0,0
134510.94298030922,PAYMENT,147231.23200586098,3,1932,0,0,0,0
63753.111346811216,TRANSFER,383817.24107808276,4,1965,2,0,0,0
72571.16131395231,TRANSFER,204838.53791158745,1,206,18,0,0,0
4797.081642572758,CASH_OUT,90732.42663001634,4,1341,20,0,0,0
36064.56018583588,TRANSFER,233616.19115489075,4,623,7,0,0,0
13171.135655118323,PAYMENT,284474.9853816829,4,1426,20,0,0,0
9996.873104671395,TRANSFER,226383.30463903784,2,458,19,0,0,0
83116.43967296535,CASH_IN,459473.0377360545,4,242,22,0,0,0
7253.493083511123,CASH_OUT,142349.64754975215,1,1517,0,0,0,0
31616.871099660955,TRANSFER,330666.08034983545,1,1380,5,0,0,0
139499.5551239541,PAYMENT,56147.36070494886,3,930,8,0,0,0
10279.430715816638,TRANSFER,196142.7288320133,6,413,17,0,0,0
190820.69746512314,CASH_IN,370496.6257924868,6,201,8,0,0,0
258259.17805680833,CASH_IN,112408.47029473272,2,198,22,0,0,1
40553.44119286653,CASH_OUT,294885.5228272063,0,1662,22,0,0,0
9325.078454906963,CASH_OUT,76718.51460453017,3,764,19,0,0,0
18997.535903047716,CASH_OUT,51350.84568068554,2,370,9,0,0,0
27625.179840850644,PAYMENT,261616.37446252134,2,1248,15,1,0,0
18504.23878436581,TRANSFER,337505.4980430143,3,999,20,0,0,0
16469.360332680273,PAYMENT,56683.53311724172,5,1946,11,0,0,0
179189.42532876012,TRANSFER,458888.1261864575,2,1000,5,1,0,1
8324.270303232503,PAYMENT,112886.13134873343,2,179,13,0,0,0
66086.77489387275,PAYMENT,59987.65407965001,2,430,21,0,0,0
20.518681545813145,TRANSFER,101349.45417510527,2,1295,7,0,0,0
45339.63276293004,TRANSFER,84786.22826592097,4,1654,14,0,0,0
123813.00929379393,CASH_OUT,45337.32530647449,4,902,9,0,1,0
16979.240368908602,TRANSFER,398919.61738935375,4,719,4,0,1,1
10260.63712477455,TRANSFER,247768.8873720555,3,1777,19,0,0,0
52731.6546303886,TRANSFER,194259.7201893414,2,188,15,0,0,0
62344.26010016589,CASH_IN,475313.96349206654,0,938,23,0,0,0
58242.49565554254,CASH_IN,185504.19353239538,1,80,7,0,0,0
19232.91984345822,PAYMENT,83486.36302359469,2,1813,10,0,0,0
14531.146437307154,TRANSFER,137021.44596329812,3,1854,2,0,0,0
156086.09452082452,PAYMENT,119483.26679429821,2,902,1,0,0,1
128392.35797732098,TRANSFER,249370.63978165243,4,49,0,0,0,0
30561.46022058886,CASH_OUT,145752.56197728697,6,205,0,0,0,0
93603.11703723483,TRANSFER,258030.5860931809,5,1003,19,0,0,0
30103.52269881469,CASH_OUT,334646.71247339447,1,921,9,0,0,0
27616.16125276099,TRANSFER,388649.3928566289,2,101,17,0,0,0
8525.357978001497,TRANSFER,355078.89063361543,4,997,15,0,0,0
27791.677424510963,CASH_IN,102795.35822818048,1,771,18,0,0,0
38546.45729688876,TRANSFER,57949.85962137688,2,359,15,0,0,0
1138.070708471749,CASH_IN,271225.07955062547,2,1686,2,0,0,0
29359.512605366246,CASH_OUT,99455.89560407259,1,1029,6,0,0,0
76015.5720739119,CASH_OUT,42466.86088575663,8,1707,5,0,0,0
56978.910985816154,TRANSFER,263547.1714897086,0,91,10,0,0,0
50414.40621992505,PAYMENT,163397.09255389773,2,208,4,0,0,0
120150.90424156639,CASH_OUT,378074.5059692519,3,1771,8,0,0,0
909.8283861160681,CASH_OUT,157095.81527420902,2,1180,3,1,0,1
40714.64663739465,TRANSFER,489358.5685279069,3,1763,11,0,1,0
77405.1120935687,TRANSFER,379261.5956303541,4,1151,9,1,1,1
38971.80086328164,PAYMENT,28846.610744431066,1,156,2,0,0,0
19570.385342855832,TRANSFER,254436.37017813808,1,1646,22,0,0,0
7323.6279065707695,CASH_OUT,281310.25060705515,3,1458,6,0,0,0
109268.14264601299,CASH_IN,347651.35534079885,4,538,1,0,0,0
31815.889211956528,CASH_OUT,248898.39851687913,3,1796,7,0,0,0
105233.94589548647,PAYMENT,241721.7992072866,1,1913,12,1,0,0
44076.60883721758,PAYMENT,183969.30583880638,5,1859,14,0,0,0
56072.36930497855,CASH_IN,135730.69194958688,2,1196,0,0,0,0
81548.69642555251,TRANSFER,473100.1059883672,2,1601,1,0,0,0
53816.45241428278,PAYMENT,158798.33481718597,1,769,17,0,1,0
25379.446764813063,TRANSFER,31710.662290165335,1,38,23,0,0,0
36039.62927036916,PAYMENT,83642.36964670612,4,777,18,0,0,0
81239.1333337386,TRANSFER,428638.31802064483,5,768,6,0,0,0
23392.32159333827,TRANSFER,293316.729561692,3,1368,21,0,0,0
24561.07374687065,CASH_IN,389390.2746885328,4,1290,1,0,0,0
5029.159267923369,CASH_OUT,404390.77306984714,1,1391,15,0,0,0
123011.34687189414,CASH_IN,411618.2196055366,1,1875,15,0,0,0
4772.506801886375,CASH_IN,275306.8538723044,6,174,22,1,0,0
52235.92670691073,TRANSFER,88560.29784955244,7,623,3,1,0,0
26653.09118821937,TRANSFER,74116.37611807087,2,1569,16,0,0,0
26011.77038354912,TRANSFER,286992.2101875562,10,1037,13,0,0,0
56901.73761392099,CASH_IN,183257.1768428382,7,1649,7,0,0,0
3472.527343961386,CASH_OUT,279024.12062288367,2,1578,8,0,0,0
45033.88546476737,TRANSFER,249238.9221189324,3,656,7,0,0,0
73927.45359529628,PAYMENT,301099.0398487742,1,1352,17,0,0,0
88074.92661488161,CASH_IN,16055.895368282669,1,505,6,0,0,0
9348.440290997127,PAYMENT,16418.340315061676,2,293,12,1,0,0
113855.15183807156,PAYMENT,360797.58542425436,5,776,0,0,0,0
53376.91987081196,CASH_OUT,96563.62191135992,4,433,20,0,0,0
106792.04547216772,TRANSFER,326099.2310960282,3,152,7,0,0,0
33206.680434842434,CASH_OUT,273287.95539572724,0,1263,8,0,0,0
39047.94517037584,CASH_IN,490897.2357023117,2,228,18,0,0,0
125688.93959544752,PAYMENT,417702.93944153114,2,1370,23,0,0,0
115084.04677072237,PAYMENT,206567.26066567472,4,585,14,0,1,0
29724.93562219093,PAYMENT,308206.4100465825,3,1534,2,1,0,0
16038.689443572099,TRANSFER,58644.728612736006,5,1232,23,0,0,0
24975.36545842251,CASH_OUT,193193.0214811905,5,1495,20,1,0,1
24531.899324697417,TRANSFER,366943.87054493715,6,1512,22,1,0,1
16904.358244605708,CASH_OUT,311335.7920643268,4,1949,10,0,0,0
15638.344393267334,PAYMENT,242235.66218867892,1,1170,13,0,0,0
98686.71144085462,CASH_OUT,88264.55202633454,3,788,11,0,0,0
3621.1115736842244,PAYMENT,401572.9630787723,9,1467,21,0,0,0
56599.84764414545,PAYMENT,136583.30220578847,2,1920,4,0,0,0
9486.650783852767,TRANSFER,410239.54083095473,3,1546,1,0,0,0
21118.29832519344,CASH_OUT,305804.53139749676,1,1393,22,1,0,0
3175.913908647841,TRANSFER,186365.71397439373,4,642,6,0,0,0
15733.731579758198,TRANSFER,20302.61097999575,2,1575,4,0,0,0
73141.72590333414,PAYMENT,116209.42217218844,5,1787,2,0,0,0
108147.82082155324,CASH_OUT,444535.462744082,2,431,9,0,0,0
12521.058275954572,PAYMENT,408987.1719478587,2,409,10,0,0,0
31138.89450278654,PAYMENT,287426.656467049,9,310,7,0,1,1
31774.493531314823,CASH_OUT,233161.23198106347,2,1533,5,0,0,0
103405.4225262955,PAYMENT,323571.3396650546,6,1668,11,0,0,0
71942.38094657427,PAYMENT,233124.06392165076,2,191,12,0,0,0
35982.486387435405,PAYMENT,322152.4203595701,5,73,1,0,1,0
55546.471782580484,CASH_OUT,153702.04983007896,1,275,22,0,0,0
93982.0334086772,CASH_OUT,419248.60895573755,3,1988,20,0,0,0
479.2370627495114,CASH_OUT,350958.94673263334,3,1532,15,0,0,0
25782.69899782583,TRANSFER,164987.8142138459,2,505,23,1,0,0
118888.69560181501,PAYMENT,415333.0574117206,4,1655,21,0,0,0
67413.91690494464,PAYMENT,243671.26542658947,3,905,12,1,0,0
39136.24231001564,CASH_IN,87319.43236873075,5,1249,8,0,0,0
37713.32723454185,CASH_OUT,38856.23100176333,5,1224,12,0,0,0
21367.908408600353,CASH_OUT,349802.8738186102,6,1969,14,0,0,0
36752.7104301359,PAYMENT,432560.40210400533,1,1381,7,0,0,0
53266.110117164135,CASH_OUT,403720.9942972718,3,1823,22,0,0,0
27095.4401624902,TRANSFER,327825.51511107595,3,143,16,0,0,0
62614.95442384756,TRANSFER,70687.52780238402,0,527,9,0,0,0
98747.67213708052,CASH_OUT,47022.03798832677,1,1208,8,0,0,0
8402.288021477625,PAYMENT,172514.8115058627,1,1855,23,0,0,0
30032.686639110056,TRANSFER,427455.4451993844,1,852,16,0,0,0
26214.12913277968,PAYMENT,480868.1351533321,2,1217,16,0,0,0
58151.90945533799,PAYMENT,120680.42742353563,2,498,18,0,1,0
14375.268753712728,CASH_OUT,381047.83529086,3,244,18,0,0,0
51117.42382590878,CASH_IN,286934.6084536029,3,648,1,0,0,0
104977.82151267181,TRANSFER,15903.683538971369,1,869,10,0,0,0
27075.54866513868,CASH_IN,271458.1749664699,4,98,7,0,0,0
120964.76645359793,CASH_OUT,402970.20149467763,0,1157,20,0,0,0
249275.71622522952,PAYMENT,138061.39167201327,4,350,16,0,0,0
5607.623662869602,TRANSFER,448680.8119852305,2,1947,0,1,0,0
13266.89127508023,PAYMENT,118130.20343731844,2,1650,17,0,0,0
150167.814615444,PAYMENT,38236.56632202715,0,969,6,0,0,0
158895.9157541918,TRANSFER,79969.65471978202,5,328,8,0,0,0
5140.8141585704125,CASH_IN,418501.43436045916,3,1127,8,0,0,0
755.6057675723698,TRANSFER,208652.95951976415,4,1503,9,0,0,0
8783.189842620439,CASH_OUT,398472.78181082883,2,306,15,0,0,0
276233.0940522538,PAYMENT,265616.53049479757,2,474,10,0,0,0
9922.523558800234,PAYMENT,240279.56239721572,1,170,5,0,0,0
34912.7709432908,TRANSFER,403456.57574623264,5,1161,11,0,0,0
94331.33707858722,TRANSFER,211743.80585618797,4,911,20,0,0,0
1030.6299067992422,CASH_IN,401016.36553318414,3,1555,9,0,1,0
46378.83172044347,PAYMENT,50331.0824817228,3,1081,15,0,0,0
16219.062821633492,CASH_OUT,318155.4077696283,4,187,23,0,0,0
99146.57371587747,CASH_OUT,351293.5282759924,3,1135,21,0,0,0
16666.14051223716,CASH_IN,449548.69807087135,3,1159,23,0,0,0
58038.5973224111,PAYMENT,112161.95935809748,6,1695,13,0,0,0
56076.59219149821,CASH_IN,302109.9400464258,4,855,16,0,0,0
12518.900055691227,TRANSFER,216628.2818446115,6,1264,19,0,0,0
1770.955812572228,PAYMENT,191385.8277720145,4,1047,4,0,0,0
26318.08207174423,PAYMENT,53356.777605978736,4,50,3,0,0,0
17067.72742425321,CASH_OUT,67116.66529747112,2,1399,21,0,1,0
82768.26817756805,TRANSFER,418494.23072382313,4,1227,12,0,0,0
80563.02573208063,PAYMENT,374876.716162781,3,246,6,0,0,0
30534.503543654722,TRANSFER,191170.56514555027,1,880,10,0,0,0
46635.26398865226,PAYMENT,414243.2906948154,2,566,10,0,0,0
46349.831298016674,PAYMENT,40383.09241178922,2,518,23,1,0,0
87768.91276688207,CASH_IN,312386.9585165843,8,342,23,0,0,0
27669.471833436317,PAYMENT,434088.0263571442,1,689,20,1,0,0
16109.996202856506,TRANSFER,419432.1155156247,5,1047,23,0,0,0
15396.614428601995,TRANSFER,186391.3799709299,4,803,11,0,0,0
38414.2603822985,PAYMENT,372616.9265284945,2,1839,2,0,0,0
29814.47382420767,TRANSFER,213734.07275993878,1,718,11,0,0,0
29001.70904922688,CASH_OUT,420069.0821949747,6,1007,2,0,0,0
4778.06421635524,TRANSFER,265380.9750775115,1,1969,0,0,1,0
63399.571376616695,CASH_OUT,382428.5245525206,4,900,9,0,1,0
12023.177004310903,PAYMENT,39285.79114583586,1,191,0,0,0,0
10967.141050492162,TRANSFER,295012.98580443143,2,1447,0,0,0,0
26615.941187339708,CASH_OUT,275142.0887346693,5,318,10,0,0,0
12924.18239561669,CASH_IN,304988.36086758005,2,1680,15,0,0,0
43836.46865803299,PAYMENT,347820.8039577951,2,980,2,1,0,0
23218.04611192316,PAYMENT,459054.48501707095,3,1968,23,0,0,0
29793.01347908659,PAYMENT,392841.04088801553,5,1247,2,1,0,1
38519.699859535154,PAYMENT,109818.99571745234,7,1100,7,0,1,0
11378.637442301511,PAYMENT,412948.134646048,6,718,12,1,0,0
8465.427098768783,TRANSFER,61039.83880754782,4,59,15,0,0,0
106189.27943157226,CASH_IN,311099.2928375348,0,1540,14,0,0,0
28433.658117371324,CASH_OUT,441376.9041229716,4,240,9,1,0,0
26559.37719062614,CASH_IN,50561.02710745197,2,498,16,0,0,0
1813.0865772121654,TRANSFER,424846.32665513025,5,344,2,0,0,0
34455.39772016837,TRANSFER,399310.3671151228,5,787,13,0,0,0
40390.84705575753,CASH_OUT,251887.71691953536,2,1545,0,0,0,0
40917.481589187766,TRANSFER,154448.80114770203,1,1003,8,0,0,0
61384.45277827009,PAYMENT,202719.11403577193,3,316,18,0,0,0
9769.23557345859,CASH_IN,484329.0678501059,2,306,9,1,0,0
14532.532665261277,CASH_IN,100848.77807592318,1,1326,20,0,0,0
83229.15849797205,CASH_IN,289802.14391494764,0,1051,10,0,1,0
147034.38719400106,TRANSFER,41620.373939341924,4,978,13,0,0,0
7305.2337256062365,CASH_IN,108946.5320945861,1,464,15,0,0,0
34422.865212635224,TRANSFER,381658.1940372603,3,437,6,0,0,0
12051.137591260385,CASH_IN,151299.52018026361,3,258,8,0,0,0
3097.6622711593814,CASH_OUT,492883.0352813673,7,1989,12,0,0,0
19689.427619228976,TRANSFER,250408.52154692,3,1286,6,0,0,0
7756.002277934498,CASH_IN,258269.6626538714,3,639,0,1,0,0
61882.18006831482,CASH_IN,18157.369667867628,4,1740,22,0,1,0
38149.02886712147,PAYMENT,478263.374788633,3,1841,6,0,0,0
7764.577326180669,PAYMENT,87116.72044220897,3,301,1,0,0,0
464.2278409731189,CASH_OUT,269170.2994052213,3,855,22,0,0,0
82553.91026684732,PAYMENT,197837.3049793658,3,1102,1,0,0,0
9691.035335973074,PAYMENT,207792.35037230287,2,1479,0,0,0,0
46597.71871305962,CASH_OUT,321650.0830180542,1,425,8,0,0,0
20543.125878339506,CASH_OUT,331044.3385462387,1,1734,9,0,0,0
44032.41902655742,CASH_OUT,77144.30742904844,1,983,9,0,0,0
18964.554811635455,PAYMENT,249793.3265609461,1,1625,4,0,0,0
4547.660099679579,CASH_OUT,395238.72457092843,2,1845,6,0,1,0
12612.52958168237,TRANSFER,221643.24177611477,6,810,9,0,0,0
10416.353381371853,TRANSFER,82902.23541329007,5,1343,21,0,0,0
27932.506055556307,TRANSFER,156608.47157834534,3,474,23,0,0,0
53688.73312370775,PAYMENT,106189.7820525351,7,952,2,0,0,0
15313.085491606957,PAYMENT,62908.733957418524,4,259,11,0,0,0
607.1684228425104,TRANSFER,188790.56371767688,4,1138,19,0,0,0
36587.889876522546,TRANSFER,270468.12159903755,2,530,15,0,0,0
46539.70614118224,TRANSFER,36375.76263831588,4,1888,17,0,0,0
164667.16577679178,CASH_IN,301911.6861140917,5,1294,15,0,0,1
44515.411369466376,TRANSFER,496512.22008480376,2,1835,20,0,0,0
31854.65497704534,CASH_OUT,482062.4660100418,3,1672,9,0,0,0
42595.61421227039,PAYMENT,414586.74099957943,4,259,0,0,0,0
131485.49853399183,TRANSFER,133170.55640120152,2,275,15,0,0,0
88123.08717018398,PAYMENT,11203.798239683649,6,130,4,0,0,0
19502.62967556297,TRANSFER,416770.8514414255,4,838,23,0,0,0
13541.533817751642,PAYMENT,27860.115989356615,3,1031,11,0,0,0
15233.518824561717,CASH_OUT,102814.04073538519,3,1673,15,0,1,0
35101.429157264,TRANSFER,272226.6077233922,2,982,21,0,0,0
68138.5511011857,TRANSFER,89189.01957182179,2,1723,13,0,0,0
34980.32054558541,PAYMENT,416894.165649321,3,1098,9,0,0,0
3510.2014371716054,CASH_IN,388579.84812991455,4,103,15,0,0,0
64291.81823897218,TRANSFER,377884.75286862487,3,286,14,0,1,0
81987.15779244831,PAYMENT,408063.8079487883,5,1156,21,0,0,0
17089.166334594407,PAYMENT,109850.89013230603,0,1145,10,0,0,0
54550.920655791,CASH_IN,364446.1880748747,7,1811,5,0,0,0
27807.880060353647,PAYMENT,177640.75129588236,0,1290,18,0,0,0
109965.04665092449,CASH_OUT,333422.37978419976,6,752,14,0,0,0
93289.3217927643,PAYMENT,61010.86431558739,3,1659,12,0,0,0
37267.51794459681,TRANSFER,352793.29003225744,3,113,18,0,0,0
58802.57062518039,CASH_OUT,486053.8639503898,1,977,0,0,0,0
107428.73587420773,CASH_OUT,21800.182659358125,4,561,9,1,0,0
34230.88402731052,CASH_IN,46914.45058354238,5,1076,23,0,0,0
18789.301612912946,CASH_IN,61818.38366900694,4,892,10,1,0,0
70053.37500969265,PAYMENT,215281.95247065063,2,1661,11,0,0,0
12427.315246896722,CASH_IN,145390.09246652684,4,913,13,0,0,0
24594.563110109586,PAYMENT,403460.07677034684,4,887,15,0,0,0
100394.10019823101,CASH_OUT,236893.61960048077,2,1003,6,0,0,0
64444.290180596945,CASH_OUT,242268.6713442762,5,803,20,0,0,0
25859.87784473062,CASH_OUT,358519.05066267686,2,1214,3,0,0,0
12087.306975803684,CASH_OUT,180984.49126787286,8,37,15,0,0,0
22000.373576182694,CASH_OUT,176603.62371023174,2,1372,18,0,0,0
16711.029120832343,TRANSFER,378463.1938137402,1,1689,2,1,0,0
9684.655704955265,PAYMENT,390020.8729183824,5,1185,8,0,0,0
67998.7708672687,CASH_IN,7199.386266409758,5,1962,16,0,0,0
14522.286849527083,PAYMENT,71895.2379203665,2,1600,3,1,0,0
30272.1536102501,CASH_IN,106549.09057423989,4,122,8,0,0,0
24376.57315420447,TRANSFER,175800.23437893816,5,1014,13,0,0,0
201084.5800319816,CASH_IN,145724.04171597652,2,959,11,0,0,0
24804.424548419447,TRANSFER,334260.02419413824,2,341,18,0,1,0
4168.128434100395,CASH_OUT,414067.6169014791,2,1704,20,0,0,0
4705.960855565561,CASH_IN,96043.49117801209,4,323,10,0,0,0
44671.90779384265,TRANSFER,281490.0303009742,2,762,3,0,0,0
45735.04378555798,TRANSFER,183908.125540518,3,1482,12,0,0,0
27129.489484861737,TRANSFER,252888.93752303094,1,627,13,0,0,0
28267.935426359953,PAYMENT,310378.92089169694,2,471,9,0,0,0
2772.0723486807888,CASH_IN,446799.90934100555,3,659,15,0,0,0
36340.008196832816,CASH_OUT,96146.33391364035,6,1727,19,0,0,0
35133.56712521474,CASH_IN,43503.293528030175,3,651,19,1,0,0
8099.442827442434,CASH_OUT,313605.95952267625,3,872,5,0,0,0
5481.781274956039,TRANSFER,197065.42438631324,3,1145,11,0,0,0
6595.064133056628,CASH_OUT,81451.34664649428,2,404,15,0,0,0
5325.183245271044,PAYMENT,58543.58367742235,2,1765,7,0,0,0
47043.03015302539,CASH_OUT,279454.8934370149,6,693,2,0,0,0
10937.825199885216,TRANSFER,150235.29726409778,6,615,14,0,0,0
14479.538121270105,CASH_OUT,498713.18979298894,3,492,17,0,0,0
9532.132714020809,CASH_OUT,202950.409665357,3,1372,7,0,0,0
158308.60031947965,PAYMENT,106143.30438259135,4,650,8,0,0,0
96419.34126518761,CASH_OUT,314424.5225586389,4,1540,22,0,0,0
13100.380831543467,CASH_OUT,122127.44484525346,5,1988,19,0,0,0
19842.587534408452,CASH_OUT,247043.02161558057,2,946,22,0,0,0
11779.335003390011,TRANSFER,241288.09186050371,1,1281,11,0,0,0
33851.484345981415,PAYMENT,226778.8148578686,4,961,14,0,0,0
990.2685211840375,CASH_OUT,398042.84813478746,1,1807,11,0,0,0
55640.83611781544,CASH_OUT,108306.50073309195,3,845,14,0,0,0
37028.51970246773,TRANSFER,452153.65253523504,3,1905,17,0,0,0
114453.30849158068,TRANSFER,395670.2516067672,5,1812,2,0,0,0
8979.824717286358,CASH_IN,166561.18212166187,2,1450,17,0,0,0
81509.90765036609,PAYMENT,90301.25314006925,4,31,7,0,0,0
78501.48931976146,PAYMENT,139767.51225337063,3,1676,17,0,0,0
6801.364623461184,TRANSFER,166318.12345453916,2,1464,9,0,0,0
25421.360458498682,PAYMENT,278466.58440352336,4,804,6,0,0,0
9325.675004874209,PAYMENT,23184.084406825066,3,1158,1,0,0,0
14699.798189455434,TRANSFER,457179.56492602656,2,1271,17,0,0,0
15275.07327137066,PAYMENT,49337.428330555485,1,1019,9,0,0,0
40623.16386560949,PAYMENT,139636.69705001742,0,304,18,0,0,0
26501.350791654517,TRANSFER,54643.71897648329,0,965,2,0,0,0
147569.31661774192,TRANSFER,128336.41326283007,4,50,5,1,0,0
6754.92482006706,PAYMENT,418836.9093044042,2,1367,9,0,1,0
181894.36646904837,CASH_OUT,307587.9056916211,1,439,19,0,0,0
13109.725557747153,PAYMENT,113661.61254474033,2,1511,9,0,0,0
74112.5034656497,PAYMENT,435879.2648996688,1,833,12,0,0,0
20697.797134808632,PAYMENT,400356.0296092424,7,329,20,0,0,0
7720.6171022348435,TRANSFER,376824.6411607903,3,1053,23,0,0,0
97557.40700667625,CASH_OUT,423816.34919285646,1,1885,9,0,0,0
